http://localhost:5000/predict?q=<script>alert(1)</script>,1
http://localhost:5000/?q=<script>alert(1)</script>,1
http://localhost:5000/predict?q=<script>alert(1)</script>,1
http://localhost:5000/predict?q=<script>alert(1)</script>,1
http://localhost:5000/?name=John~,1
http://localhost:5000/http://localhost:5000/?id=1'%20OR%201=1--"1=1--,1
http://localhost:5000/?id=1'%20OR%201=1--,1
http://localhost:5000/?id=1'%20OR%201=1--,1
http://localhost:5000/?id=1'%20OR%201=1--,1
http://localhost:5000/?q=<script>alert(1)</script>,1
http://localhost:5000/?id=1'%20OR%201=1--,1
http://localhost:5000/?q=<script>alert(1)</script>,1
http://localhost:5000/?id=1'%20OR%201=1--,1
http://localhost:5000/?id=1'%20OR%201=1--,1
http://localhost:5000/predict?q=<script>alert(1)</script>,1
timestamp,ip,url,action,reason
timestamp,ip,url,action,reason
2025-07-12 17:36:47,127.0.0.1,"http://localhost:5000/search?q=test);SELECT%20DBMS_PIPE.RECEIVE_MESSAGE(CHR(101)||CHR(65)||CHR(105)||CHR(109),5)%20FROM%20DUAL--",BLOCKED,UBA anomaly detection
2025-07-12 17:36:47,127.0.0.1,"http://localhost:5000/search?q=test;SELECT%20DBMS_PIPE.RECEIVE_MESSAGE(CHR(101)||CHR(65)||CHR(105)||CHR(109),5)%20FROM%20DUAL--",BLOCKED,UBA anomaly detection
2025-07-12 17:36:47,127.0.0.1,http://localhost:5000/search?q=test')%20AND%20(SELECT%209509%20FROM%20(SELECT(SLEEP(5)))dFBb)%20AND%20('DIhH'%3D'DIhH,BLOCKED,UBA anomaly detection
2025-07-12 17:36:47,127.0.0.1,http://localhost:5000/search?q=test'%20AND%20(SELECT%209509%20FROM%20(SELECT(SLEEP(5)))dFBb)%20AND%20'CGHb'%3D'CGHb,BLOCKED,UBA anomaly detection
2025-07-12 17:36:47,127.0.0.1,http://localhost:5000/search?q=test)%20AND%20(SELECT%209509%20FROM%20(SELECT(SLEEP(5)))dFBb)%20AND%20(6952%3D6952,BLOCKED,UBA anomaly detection
2025-07-12 17:36:47,127.0.0.1,http://localhost:5000/search?q=test%20AND%20(SELECT%209509%20FROM%20(SELECT(SLEEP(5)))dFBb),BLOCKED,UBA anomaly detection
2025-07-12 17:36:47,127.0.0.1,http://localhost:5000/search?q=test%20AND%20(SELECT%209509%20FROM%20(SELECT(SLEEP(5)))dFBb)--%20oDKd,BLOCKED,UBA anomaly detection
2025-07-12 17:36:47,127.0.0.1,http://localhost:5000/search?q=test')%20AND%203390%3D(SELECT%203390%20FROM%20PG_SLEEP(5))%20AND%20('uEtF'%3D'uEtF,BLOCKED,UBA anomaly detection
2025-07-12 17:36:47,127.0.0.1,http://localhost:5000/search?q=test'%20AND%203390%3D(SELECT%203390%20FROM%20PG_SLEEP(5))%20AND%20'jHmP'%3D'jHmP,BLOCKED,UBA anomaly detection
2025-07-12 17:36:47,127.0.0.1,http://localhost:5000/search?q=test)%20AND%203390%3D(SELECT%203390%20FROM%20PG_SLEEP(5))%20AND%20(9179%3D9179,BLOCKED,UBA anomaly detection
2025-07-12 17:36:47,127.0.0.1,http://localhost:5000/search?q=test%20AND%203390%3D(SELECT%203390%20FROM%20PG_SLEEP(5)),BLOCKED,UBA anomaly detection
2025-07-12 17:36:47,127.0.0.1,http://localhost:5000/search?q=test%20AND%203390%3D(SELECT%203390%20FROM%20PG_SLEEP(5))--%20pEzB,BLOCKED,UBA anomaly detection
2025-07-12 17:36:47,127.0.0.1,http://localhost:5000/search?q=test')%20WAITFOR%20DELAY%20'0:0:5'%20AND%20('AUyt'%3D'AUyt,BLOCKED,UBA anomaly detection
2025-07-12 17:36:47,127.0.0.1,http://localhost:5000/search?q=test'%20WAITFOR%20DELAY%20'0:0:5'%20AND%20'bHQL'%3D'bHQL,BLOCKED,UBA anomaly detection
2025-07-12 17:36:47,127.0.0.1,http://localhost:5000/search?q=test)%20WAITFOR%20DELAY%20'0:0:5'%20AND%20(1270%3D1270,BLOCKED,UBA anomaly detection
2025-07-12 17:36:47,127.0.0.1,http://localhost:5000/search?q=test%20WAITFOR%20DELAY%20'0:0:5',BLOCKED,UBA anomaly detection
2025-07-12 17:36:47,127.0.0.1,http://localhost:5000/search?q=test%20WAITFOR%20DELAY%20'0:0:5'--%20QrNc,BLOCKED,UBA anomaly detection
2025-07-12 17:36:47,127.0.0.1,"http://localhost:5000/search?q=test')%20AND%204397%3DDBMS_PIPE.RECEIVE_MESSAGE(CHR(71)||CHR(85)||CHR(110)||CHR(120),5)%20AND%20('ShVI'%3D'ShVI",BLOCKED,UBA anomaly detection
2025-07-12 17:36:47,127.0.0.1,"http://localhost:5000/search?q=test'%20AND%204397%3DDBMS_PIPE.RECEIVE_MESSAGE(CHR(71)||CHR(85)||CHR(110)||CHR(120),5)%20AND%20'sOGt'%3D'sOGt",BLOCKED,UBA anomaly detection
2025-07-12 17:36:47,127.0.0.1,"http://localhost:5000/search?q=test)%20AND%204397%3DDBMS_PIPE.RECEIVE_MESSAGE(CHR(71)||CHR(85)||CHR(110)||CHR(120),5)%20AND%20(9990%3D9990",BLOCKED,UBA anomaly detection
2025-07-12 17:36:47,127.0.0.1,"http://localhost:5000/search?q=test%20AND%204397%3DDBMS_PIPE.RECEIVE_MESSAGE(CHR(71)||CHR(85)||CHR(110)||CHR(120),5)",BLOCKED,UBA anomaly detection
2025-07-12 17:36:47,127.0.0.1,"http://localhost:5000/search?q=test%20AND%204397%3DDBMS_PIPE.RECEIVE_MESSAGE(CHR(71)||CHR(85)||CHR(110)||CHR(120),5)--%20Vfaw",BLOCKED,UBA anomaly detection
2025-07-12 17:36:47,127.0.0.1,http://localhost:5000/search?q=test')%20ORDER%20BY%201--%20pnNb,BLOCKED,UBA anomaly detection
2025-07-12 17:36:47,127.0.0.1,http://localhost:5000/search?q=test'%20ORDER%20BY%201--%20fhWh,BLOCKED,UBA anomaly detection
2025-07-12 17:36:47,127.0.0.1,http://localhost:5000/search?q=test)%20ORDER%20BY%201--%20UIdQ,BLOCKED,UBA anomaly detection
2025-07-12 17:36:47,127.0.0.1,http://localhost:5000/search?q=test%20ORDER%20BY%201--%20vLSr,BLOCKED,UBA anomaly detection
2025-07-12 17:36:47,127.0.0.1,http://localhost:5000/search?q=test%20ORDER%20BY%201--%20BghY,BLOCKED,UBA anomaly detection
2025-07-12 17:44:57,127.0.0.1,http://localhost:5000/search?q=test,ALLOWED,
2025-07-12 17:44:57,127.0.0.1,http://localhost:5000/search?q=test,ALLOWED,
2025-07-12 17:44:57,127.0.0.1,http://localhost:5000/search?q=3554,ALLOWED,
2025-07-12 17:44:57,127.0.0.1,"http://localhost:5000/search?q=test.))."",.('.",ALLOWED,
2025-07-12 17:44:57,127.0.0.1,"http://localhost:5000/search?q=test'ypyDLz<'"">VLYloZ",ALLOWED,
2025-07-12 17:44:57,127.0.0.1,http://localhost:5000/search?q=test')%20AND%208981%3D8430%20AND%20('EcWS'%3D'EcWS,ALLOWED,
2025-07-12 17:44:57,127.0.0.1,http://localhost:5000/search?q=test')%20AND%206105%3D6105%20AND%20('bQxt'%3D'bQxt,ALLOWED,
2025-07-12 17:44:57,127.0.0.1,http://localhost:5000/search?q=test'%20AND%202113%3D7942%20AND%20'feax'%3D'feax,ALLOWED,
2025-07-12 17:44:57,127.0.0.1,http://localhost:5000/search?q=test'%20AND%206105%3D6105%20AND%20'JVqo'%3D'JVqo,ALLOWED,
2025-07-12 17:44:58,127.0.0.1,http://localhost:5000/search?q=test)%20AND%205067%3D4348%20AND%20(6735%3D6735,ALLOWED,
2025-07-12 17:44:58,127.0.0.1,http://localhost:5000/search?q=test)%20AND%206105%3D6105%20AND%20(9590%3D9590,ALLOWED,
2025-07-12 17:44:58,127.0.0.1,http://localhost:5000/search?q=test%20AND%205872%3D2553,ALLOWED,
2025-07-12 17:44:58,127.0.0.1,http://localhost:5000/search?q=test%20AND%206105%3D6105,ALLOWED,
2025-07-12 17:44:58,127.0.0.1,http://localhost:5000/search?q=test%20AND%207603%3D8434--%20xmim,ALLOWED,
2025-07-12 17:44:58,127.0.0.1,http://localhost:5000/search?q=test%20AND%206105%3D6105--%20fpgp,ALLOWED,
2025-07-12 17:44:58,127.0.0.1,http://localhost:5000/search?q=(SELECT%20(CASE%20WHEN%20(2187%3D1623)%20THEN%20'test'%20ELSE%20(SELECT%201623%20UNION%20SELECT%205605)%20END)),BLOCKED,Rule-based detection
2025-07-12 17:44:58,127.0.0.1,http://localhost:5000/search?q=(SELECT%20(CASE%20WHEN%20(7852%3D7852)%20THEN%20'test'%20ELSE%20(SELECT%202270%20UNION%20SELECT%201570)%20END)),BLOCKED,Rule-based detection
2025-07-12 17:44:58,127.0.0.1,"http://localhost:5000/search?q=test')%20AND%20EXTRACTVALUE(5245,CONCAT(0x5c,0x717a717171,(SELECT%20(ELT(5245%3D5245,1))),0x716b767171))%20AND%20('pHta'%3D'pHta",ALLOWED,
2025-07-12 17:44:58,127.0.0.1,"http://localhost:5000/search?q=test'%20AND%20EXTRACTVALUE(5245,CONCAT(0x5c,0x717a717171,(SELECT%20(ELT(5245%3D5245,1))),0x716b767171))%20AND%20'NTZh'%3D'NTZh",ALLOWED,
2025-07-12 17:44:58,127.0.0.1,"http://localhost:5000/search?q=test)%20AND%20EXTRACTVALUE(5245,CONCAT(0x5c,0x717a717171,(SELECT%20(ELT(5245%3D5245,1))),0x716b767171))%20AND%20(4752%3D4752",ALLOWED,
2025-07-12 17:44:58,127.0.0.1,"http://localhost:5000/search?q=test%20AND%20EXTRACTVALUE(5245,CONCAT(0x5c,0x717a717171,(SELECT%20(ELT(5245%3D5245,1))),0x716b767171))",BLOCKED,UBA anomaly detection
2025-07-12 17:44:58,127.0.0.1,"http://localhost:5000/search?q=test%20AND%20EXTRACTVALUE(5245,CONCAT(0x5c,0x717a717171,(SELECT%20(ELT(5245%3D5245,1))),0x716b767171))--%20eVvP",BLOCKED,UBA anomaly detection
2025-07-12 17:44:58,127.0.0.1,http://localhost:5000/search?q=test')%20AND%206304%3DCAST((CHR(113)||CHR(122)||CHR(113)||CHR(113)||CHR(113))||(SELECT%20(CASE%20WHEN%20(6304%3D6304)%20THEN%201%20ELSE%200%20END))::text||(CHR(113)||CHR(107)||CHR(118)||CHR(113)||CHR(113))%20AS%20NUMERIC)%20AND%20('frRr'%3D'frRr,BLOCKED,UBA anomaly detection
2025-07-12 17:44:58,127.0.0.1,http://localhost:5000/search?q=test'%20AND%206304%3DCAST((CHR(113)||CHR(122)||CHR(113)||CHR(113)||CHR(113))||(SELECT%20(CASE%20WHEN%20(6304%3D6304)%20THEN%201%20ELSE%200%20END))::text||(CHR(113)||CHR(107)||CHR(118)||CHR(113)||CHR(113))%20AS%20NUMERIC)%20AND%20'Idrn'%3D'Idrn,BLOCKED,UBA anomaly detection
2025-07-12 17:44:58,127.0.0.1,http://localhost:5000/search?q=test)%20AND%206304%3DCAST((CHR(113)||CHR(122)||CHR(113)||CHR(113)||CHR(113))||(SELECT%20(CASE%20WHEN%20(6304%3D6304)%20THEN%201%20ELSE%200%20END))::text||(CHR(113)||CHR(107)||CHR(118)||CHR(113)||CHR(113))%20AS%20NUMERIC)%20AND%20(5447%3D5447,BLOCKED,UBA anomaly detection
2025-07-12 17:44:58,127.0.0.1,http://localhost:5000/search?q=test%20AND%206304%3DCAST((CHR(113)||CHR(122)||CHR(113)||CHR(113)||CHR(113))||(SELECT%20(CASE%20WHEN%20(6304%3D6304)%20THEN%201%20ELSE%200%20END))::text||(CHR(113)||CHR(107)||CHR(118)||CHR(113)||CHR(113))%20AS%20NUMERIC),BLOCKED,UBA anomaly detection
2025-07-12 17:44:58,127.0.0.1,http://localhost:5000/search?q=test%20AND%206304%3DCAST((CHR(113)||CHR(122)||CHR(113)||CHR(113)||CHR(113))||(SELECT%20(CASE%20WHEN%20(6304%3D6304)%20THEN%201%20ELSE%200%20END))::text||(CHR(113)||CHR(107)||CHR(118)||CHR(113)||CHR(113))%20AS%20NUMERIC)--%20ZaXD,BLOCKED,UBA anomaly detection
2025-07-12 17:44:58,127.0.0.1,http://localhost:5000/search?q=test')%20AND%205295%20IN%20(SELECT%20(CHAR(113)%2BCHAR(122)%2BCHAR(113)%2BCHAR(113)%2BCHAR(113)%2B(SELECT%20(CASE%20WHEN%20(5295%3D5295)%20THEN%20CHAR(49)%20ELSE%20CHAR(48)%20END))%2BCHAR(113)%2BCHAR(107)%2BCHAR(118)%2BCHAR(113)%2BCHAR(113)))%20AND%20('uvDJ'%3D'uvDJ,BLOCKED,UBA anomaly detection
2025-07-12 17:44:58,127.0.0.1,http://localhost:5000/search?q=test'%20AND%205295%20IN%20(SELECT%20(CHAR(113)%2BCHAR(122)%2BCHAR(113)%2BCHAR(113)%2BCHAR(113)%2B(SELECT%20(CASE%20WHEN%20(5295%3D5295)%20THEN%20CHAR(49)%20ELSE%20CHAR(48)%20END))%2BCHAR(113)%2BCHAR(107)%2BCHAR(118)%2BCHAR(113)%2BCHAR(113)))%20AND%20'jnhG'%3D'jnhG,BLOCKED,UBA anomaly detection
2025-07-12 17:44:58,127.0.0.1,http://localhost:5000/search?q=test)%20AND%205295%20IN%20(SELECT%20(CHAR(113)%2BCHAR(122)%2BCHAR(113)%2BCHAR(113)%2BCHAR(113)%2B(SELECT%20(CASE%20WHEN%20(5295%3D5295)%20THEN%20CHAR(49)%20ELSE%20CHAR(48)%20END))%2BCHAR(113)%2BCHAR(107)%2BCHAR(118)%2BCHAR(113)%2BCHAR(113)))%20AND%20(5666%3D5666,BLOCKED,UBA anomaly detection
2025-07-12 17:44:58,127.0.0.1,http://localhost:5000/search?q=test%20AND%205295%20IN%20(SELECT%20(CHAR(113)%2BCHAR(122)%2BCHAR(113)%2BCHAR(113)%2BCHAR(113)%2B(SELECT%20(CASE%20WHEN%20(5295%3D5295)%20THEN%20CHAR(49)%20ELSE%20CHAR(48)%20END))%2BCHAR(113)%2BCHAR(107)%2BCHAR(118)%2BCHAR(113)%2BCHAR(113))),BLOCKED,UBA anomaly detection
2025-07-12 17:44:58,127.0.0.1,http://localhost:5000/search?q=test%20AND%205295%20IN%20(SELECT%20(CHAR(113)%2BCHAR(122)%2BCHAR(113)%2BCHAR(113)%2BCHAR(113)%2B(SELECT%20(CASE%20WHEN%20(5295%3D5295)%20THEN%20CHAR(49)%20ELSE%20CHAR(48)%20END))%2BCHAR(113)%2BCHAR(107)%2BCHAR(118)%2BCHAR(113)%2BCHAR(113)))--%20QOWQ,BLOCKED,UBA anomaly detection
2025-07-12 17:44:58,127.0.0.1,http://localhost:5000/search?q=test')%20AND%205665%3D(SELECT%20UPPER(XMLType(CHR(60)||CHR(58)||CHR(113)||CHR(122)||CHR(113)||CHR(113)||CHR(113)||(SELECT%20(CASE%20WHEN%20(5665%3D5665)%20THEN%201%20ELSE%200%20END)%20FROM%20DUAL)||CHR(113)||CHR(107)||CHR(118)||CHR(113)||CHR(113)||CHR(62)))%20FROM%20DUAL)%20AND%20('sYZI'%3D'sYZI,BLOCKED,UBA anomaly detection
2025-07-12 17:44:58,127.0.0.1,http://localhost:5000/search?q=test'%20AND%205665%3D(SELECT%20UPPER(XMLType(CHR(60)||CHR(58)||CHR(113)||CHR(122)||CHR(113)||CHR(113)||CHR(113)||(SELECT%20(CASE%20WHEN%20(5665%3D5665)%20THEN%201%20ELSE%200%20END)%20FROM%20DUAL)||CHR(113)||CHR(107)||CHR(118)||CHR(113)||CHR(113)||CHR(62)))%20FROM%20DUAL)%20AND%20'iXHd'%3D'iXHd,BLOCKED,UBA anomaly detection
2025-07-12 17:44:58,127.0.0.1,http://localhost:5000/search?q=test)%20AND%205665%3D(SELECT%20UPPER(XMLType(CHR(60)||CHR(58)||CHR(113)||CHR(122)||CHR(113)||CHR(113)||CHR(113)||(SELECT%20(CASE%20WHEN%20(5665%3D5665)%20THEN%201%20ELSE%200%20END)%20FROM%20DUAL)||CHR(113)||CHR(107)||CHR(118)||CHR(113)||CHR(113)||CHR(62)))%20FROM%20DUAL)%20AND%20(6847%3D6847,BLOCKED,UBA anomaly detection
2025-07-12 17:44:58,127.0.0.1,http://localhost:5000/search?q=test%20AND%205665%3D(SELECT%20UPPER(XMLType(CHR(60)||CHR(58)||CHR(113)||CHR(122)||CHR(113)||CHR(113)||CHR(113)||(SELECT%20(CASE%20WHEN%20(5665%3D5665)%20THEN%201%20ELSE%200%20END)%20FROM%20DUAL)||CHR(113)||CHR(107)||CHR(118)||CHR(113)||CHR(113)||CHR(62)))%20FROM%20DUAL),BLOCKED,UBA anomaly detection
2025-07-12 17:44:58,127.0.0.1,http://localhost:5000/search?q=test%20AND%205665%3D(SELECT%20UPPER(XMLType(CHR(60)||CHR(58)||CHR(113)||CHR(122)||CHR(113)||CHR(113)||CHR(113)||(SELECT%20(CASE%20WHEN%20(5665%3D5665)%20THEN%201%20ELSE%200%20END)%20FROM%20DUAL)||CHR(113)||CHR(107)||CHR(118)||CHR(113)||CHR(113)||CHR(62)))%20FROM%20DUAL)--%20VwKn,BLOCKED,UBA anomaly detection
2025-07-12 17:44:58,127.0.0.1,"http://localhost:5000/search?q=(SELECT%20CONCAT(CONCAT('qzqqq',(CASE%20WHEN%20(1484%3D1484)%20THEN%20'1'%20ELSE%20'0'%20END)),'qkvqq'))",BLOCKED,UBA anomaly detection
2025-07-12 17:44:58,127.0.0.1,http://localhost:5000/search?q=test');SELECT%20PG_SLEEP(5)--,BLOCKED,UBA anomaly detection
2025-07-12 17:44:58,127.0.0.1,http://localhost:5000/search?q=test';SELECT%20PG_SLEEP(5)--,BLOCKED,UBA anomaly detection
2025-07-12 17:44:58,127.0.0.1,http://localhost:5000/search?q=test);SELECT%20PG_SLEEP(5)--,BLOCKED,UBA anomaly detection
2025-07-12 17:44:58,127.0.0.1,http://localhost:5000/search?q=test;SELECT%20PG_SLEEP(5)--,BLOCKED,UBA anomaly detection
2025-07-12 17:44:59,127.0.0.1,http://localhost:5000/search?q=test');WAITFOR%20DELAY%20'0:0:5'--,BLOCKED,UBA anomaly detection
2025-07-12 17:44:59,127.0.0.1,http://localhost:5000/search?q=test';WAITFOR%20DELAY%20'0:0:5'--,BLOCKED,UBA anomaly detection
2025-07-12 17:44:59,127.0.0.1,http://localhost:5000/search?q=test);WAITFOR%20DELAY%20'0:0:5'--,BLOCKED,UBA anomaly detection
2025-07-12 17:44:59,127.0.0.1,http://localhost:5000/search?q=test;WAITFOR%20DELAY%20'0:0:5'--,BLOCKED,UBA anomaly detection
2025-07-12 17:44:59,127.0.0.1,"http://localhost:5000/search?q=test');SELECT%20DBMS_PIPE.RECEIVE_MESSAGE(CHR(70)||CHR(119)||CHR(104)||CHR(68),5)%20FROM%20DUAL--",BLOCKED,UBA anomaly detection
2025-07-12 17:44:59,127.0.0.1,"http://localhost:5000/search?q=test';SELECT%20DBMS_PIPE.RECEIVE_MESSAGE(CHR(70)||CHR(119)||CHR(104)||CHR(68),5)%20FROM%20DUAL--",BLOCKED,UBA anomaly detection
2025-07-12 17:44:59,127.0.0.1,"http://localhost:5000/search?q=test);SELECT%20DBMS_PIPE.RECEIVE_MESSAGE(CHR(70)||CHR(119)||CHR(104)||CHR(68),5)%20FROM%20DUAL--",BLOCKED,UBA anomaly detection
2025-07-12 17:44:59,127.0.0.1,"http://localhost:5000/search?q=test;SELECT%20DBMS_PIPE.RECEIVE_MESSAGE(CHR(70)||CHR(119)||CHR(104)||CHR(68),5)%20FROM%20DUAL--",BLOCKED,UBA anomaly detection
2025-07-12 17:44:59,127.0.0.1,http://localhost:5000/search?q=test')%20AND%20(SELECT%203025%20FROM%20(SELECT(SLEEP(5)))ddCy)%20AND%20('IXnr'%3D'IXnr,BLOCKED,UBA anomaly detection
2025-07-12 17:44:59,127.0.0.1,http://localhost:5000/search?q=test'%20AND%20(SELECT%203025%20FROM%20(SELECT(SLEEP(5)))ddCy)%20AND%20'qDdF'%3D'qDdF,BLOCKED,UBA anomaly detection
2025-07-12 17:44:59,127.0.0.1,http://localhost:5000/search?q=test)%20AND%20(SELECT%203025%20FROM%20(SELECT(SLEEP(5)))ddCy)%20AND%20(9500%3D9500,BLOCKED,UBA anomaly detection
2025-07-12 17:44:59,127.0.0.1,http://localhost:5000/search?q=test%20AND%20(SELECT%203025%20FROM%20(SELECT(SLEEP(5)))ddCy),BLOCKED,UBA anomaly detection
2025-07-12 17:44:59,127.0.0.1,http://localhost:5000/search?q=test%20AND%20(SELECT%203025%20FROM%20(SELECT(SLEEP(5)))ddCy)--%20UnlR,BLOCKED,UBA anomaly detection
2025-07-12 17:44:59,127.0.0.1,http://localhost:5000/search?q=test')%20AND%207192%3D(SELECT%207192%20FROM%20PG_SLEEP(5))%20AND%20('DUxd'%3D'DUxd,BLOCKED,UBA anomaly detection
2025-07-12 17:44:59,127.0.0.1,http://localhost:5000/search?q=test'%20AND%207192%3D(SELECT%207192%20FROM%20PG_SLEEP(5))%20AND%20'VyjI'%3D'VyjI,BLOCKED,UBA anomaly detection
2025-07-12 17:44:59,127.0.0.1,http://localhost:5000/search?q=test)%20AND%207192%3D(SELECT%207192%20FROM%20PG_SLEEP(5))%20AND%20(9398%3D9398,BLOCKED,UBA anomaly detection
2025-07-12 17:44:59,127.0.0.1,http://localhost:5000/search?q=test%20AND%207192%3D(SELECT%207192%20FROM%20PG_SLEEP(5)),BLOCKED,UBA anomaly detection
2025-07-12 17:44:59,127.0.0.1,http://localhost:5000/search?q=test%20AND%207192%3D(SELECT%207192%20FROM%20PG_SLEEP(5))--%20HRgw,BLOCKED,UBA anomaly detection
2025-07-12 17:44:59,127.0.0.1,http://localhost:5000/search?q=test')%20WAITFOR%20DELAY%20'0:0:5'%20AND%20('DyGf'%3D'DyGf,BLOCKED,UBA anomaly detection
2025-07-12 17:44:59,127.0.0.1,http://localhost:5000/search?q=test'%20WAITFOR%20DELAY%20'0:0:5'%20AND%20'CTMo'%3D'CTMo,BLOCKED,UBA anomaly detection
2025-07-12 17:44:59,127.0.0.1,http://localhost:5000/search?q=test)%20WAITFOR%20DELAY%20'0:0:5'%20AND%20(2328%3D2328,BLOCKED,UBA anomaly detection
2025-07-12 17:44:59,127.0.0.1,http://localhost:5000/search?q=test%20WAITFOR%20DELAY%20'0:0:5',BLOCKED,UBA anomaly detection
2025-07-12 17:44:59,127.0.0.1,http://localhost:5000/search?q=test%20WAITFOR%20DELAY%20'0:0:5'--%20VeBw,BLOCKED,UBA anomaly detection
2025-07-12 17:44:59,127.0.0.1,"http://localhost:5000/search?q=test')%20AND%202196%3DDBMS_PIPE.RECEIVE_MESSAGE(CHR(69)||CHR(86)||CHR(101)||CHR(67),5)%20AND%20('eXGS'%3D'eXGS",BLOCKED,UBA anomaly detection
2025-07-12 17:44:59,127.0.0.1,"http://localhost:5000/search?q=test'%20AND%202196%3DDBMS_PIPE.RECEIVE_MESSAGE(CHR(69)||CHR(86)||CHR(101)||CHR(67),5)%20AND%20'xSwD'%3D'xSwD",BLOCKED,UBA anomaly detection
2025-07-12 17:44:59,127.0.0.1,"http://localhost:5000/search?q=test)%20AND%202196%3DDBMS_PIPE.RECEIVE_MESSAGE(CHR(69)||CHR(86)||CHR(101)||CHR(67),5)%20AND%20(2901%3D2901",BLOCKED,UBA anomaly detection
2025-07-12 17:44:59,127.0.0.1,"http://localhost:5000/search?q=test%20AND%202196%3DDBMS_PIPE.RECEIVE_MESSAGE(CHR(69)||CHR(86)||CHR(101)||CHR(67),5)",BLOCKED,UBA anomaly detection
2025-07-12 17:44:59,127.0.0.1,"http://localhost:5000/search?q=test%20AND%202196%3DDBMS_PIPE.RECEIVE_MESSAGE(CHR(69)||CHR(86)||CHR(101)||CHR(67),5)--%20OYhP",BLOCKED,UBA anomaly detection
2025-07-12 17:46:31,127.0.0.1,http://localhost:5000/search?q=test')%20ORDER%20BY%201--%20clGd,BLOCKED,Rule-based detection
2025-07-12 17:46:31,127.0.0.1,http://localhost:5000/search?q=test'%20ORDER%20BY%201--%20UfLI,BLOCKED,Rule-based detection
2025-07-12 17:46:31,127.0.0.1,http://localhost:5000/search?q=test)%20ORDER%20BY%201--%20XNBq,ALLOWED,
2025-07-12 17:46:31,127.0.0.1,http://localhost:5000/search?q=test)%20ORDER%20BY%205164--%20sPWT,ALLOWED,
2025-07-12 17:46:31,127.0.0.1,http://localhost:5000/search?q=test%20ORDER%20BY%201--%20MpdJ,ALLOWED,
2025-07-12 17:46:31,127.0.0.1,http://localhost:5000/search?q=test%20ORDER%20BY%204720--%20tIlp,ALLOWED,
2025-07-12 17:46:31,127.0.0.1,http://localhost:5000/search?q=test%20ORDER%20BY%201--%20sSxi,ALLOWED,
2025-07-12 17:46:31,127.0.0.1,http://localhost:5000/search?q=test%20ORDER%20BY%206995--%20IlTq,ALLOWED,
2025-07-12 17:48:32,127.0.0.1,http://localhost:5000/search?q=<script>alert(1)</script>,BLOCKED,Rule-based detection
2025-07-12 17:49:51,127.0.0.1,http://localhost:5000/search?q=test,ALLOWED,
2025-07-12 17:49:51,127.0.0.1,http://localhost:5000/search?q=test,ALLOWED,
2025-07-12 17:49:51,127.0.0.1,http://localhost:5000/search?q=4795,ALLOWED,
2025-07-12 17:49:51,127.0.0.1,"http://localhost:5000/search?q=test)')(.(("".,",ALLOWED,
2025-07-12 17:49:52,127.0.0.1,"http://localhost:5000/search?q=test'smLxQP<'"">jwdvos",ALLOWED,
2025-07-12 17:49:52,127.0.0.1,http://localhost:5000/search?q=test')%20AND%205411%3D3070%20AND%20('ZWSo'%3D'ZWSo,ALLOWED,
2025-07-12 17:49:52,127.0.0.1,http://localhost:5000/search?q=test')%20AND%203658%3D3658%20AND%20('tuyO'%3D'tuyO,ALLOWED,
2025-07-12 17:49:52,127.0.0.1,http://localhost:5000/search?q=test'%20AND%208134%3D1221%20AND%20'Epry'%3D'Epry,ALLOWED,
2025-07-12 17:49:52,127.0.0.1,http://localhost:5000/search?q=test'%20AND%203658%3D3658%20AND%20'eWUa'%3D'eWUa,ALLOWED,
2025-07-12 17:49:52,127.0.0.1,http://localhost:5000/search?q=test)%20AND%208365%3D9026%20AND%20(2215%3D2215,ALLOWED,
2025-07-12 17:49:52,127.0.0.1,http://localhost:5000/search?q=test)%20AND%203658%3D3658%20AND%20(8355%3D8355,ALLOWED,
2025-07-12 17:49:52,127.0.0.1,http://localhost:5000/search?q=test%20AND%207072%3D8979,ALLOWED,
2025-07-12 17:49:52,127.0.0.1,http://localhost:5000/search?q=test%20AND%203658%3D3658,ALLOWED,
2025-07-12 17:49:52,127.0.0.1,http://localhost:5000/search?q=test%20AND%209772%3D8070--%20HnaL,ALLOWED,
2025-07-12 17:49:52,127.0.0.1,http://localhost:5000/search?q=test%20AND%203658%3D3658--%20Iyst,ALLOWED,
2025-07-12 17:49:52,127.0.0.1,http://localhost:5000/search?q=(SELECT%20(CASE%20WHEN%20(2157%3D6253)%20THEN%20'test'%20ELSE%20(SELECT%206253%20UNION%20SELECT%204457)%20END)),BLOCKED,Rule-based detection
2025-07-12 17:49:52,127.0.0.1,http://localhost:5000/search?q=(SELECT%20(CASE%20WHEN%20(7425%3D7425)%20THEN%20'test'%20ELSE%20(SELECT%204973%20UNION%20SELECT%201673)%20END)),BLOCKED,Rule-based detection
2025-07-12 17:49:52,127.0.0.1,"http://localhost:5000/search?q=test')%20AND%20EXTRACTVALUE(1448,CONCAT(0x5c,0x716a627071,(SELECT%20(ELT(1448%3D1448,1))),0x7170767071))%20AND%20('jCjV'%3D'jCjV",ALLOWED,
2025-07-12 17:49:53,127.0.0.1,"http://localhost:5000/search?q=test'%20AND%20EXTRACTVALUE(1448,CONCAT(0x5c,0x716a627071,(SELECT%20(ELT(1448%3D1448,1))),0x7170767071))%20AND%20'xiEH'%3D'xiEH",ALLOWED,
